Id;Descrizione;IdAmm;IdTipoAmm;IdGruppo;IdDominio;IdSpCercaGruppo;IdSpCercaDominio;IdSpGetIstanzeUtente;applicationsID;ParamCercaGruppo;ParamCercaDominio;ParamFiltroAttributo;esposizione;ordine;IsSpGetIstanzeSimple;ConsoleRiferimento;RichiedeProtocollo;dataCreazione
786;Gestisci gruppo CC_Specialista;410;2;405;1;543;541;536;5010;NULL;NULL;DataScadenza=attributo_disabilitato|PermessiCC=attributo_item_non_vis_del;1;NULL;575;ConsoleIntranet;NULL;NULL
787;Gestisci gruppo CC_Infermiere;410;2;402;1;543;541;536;5010;NULL;NULL;DataScadenza=attributo_disabilitato|PermessiCC=attributo_item_non_vis_del;1;NULL;575;ConsoleIntranet;NULL;NULL
788;Gestisci gruppo CC_Tecnico_radiologia;410;2;403;1;543;541;536;5010;NULL;NULL;DataScadenza=attributo_disabilitato|PermessiCC=attributo_item_non_vis_del;1;NULL;575;ConsoleIntranet;NULL;NULL
789;Gestisci gruppo CC_Fisioterapista;410;2;404;1;543;540;536;5010;NULL;NULL;DataScadenza=attributo_disabilitato|PermessiCC=attributo_item_non_vis_del;1;NULL;575;ConsoleIntranet;NULL;NULL
804;Gestisci Avvocato Generale;424;2;425;2;7;544;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
805;Assegnazione Amministrativi al Legale con Permessi personali;423;2;427;1;521;534;512;5902;NULL;NULL;userName=username_coordinatore|codicePermessoAmm=amministrativi_coordinatore;1;NULL;NULL;ConsoleIntranet;NULL;NULL
806;Assegnazione Amministrativi al Legale con Permessi personali;424;2;427;2;7;523;512;5902;NULL;428;codicePermessoAmm=amministrativi;1;NULL;NULL;ConsoleIntranet;NULL;NULL
807;Assegnazione Amministrativi al Legale con Permessi personali come Legale Assegnatore;426;2;427;2;539;535;512;5902;NULL;NULL;codiceAvvocatura=filtro_avvocati|codicePermessoAmm=amministrativi;1;NULL;NULL;ConsoleIntranet;NULL;NULL
808;Assegnazione Amministrativi al Legale con Permessi personali come Legale non Assegnatore;429;2;427;2;539;535;512;5902;NULL;NULL;codiceAvvocatura=filtro_avvocati|codicePermessoAmm=amministrativi;1;NULL;NULL;ConsoleIntranet;NULL;NULL
809;Assegnazione Amministrativi al Legale con Permessi personali;425;2;427;2;513;523;512;5902;NULL;428;codicePermessoAmm=amministrativi;1;NULL;NULL;ConsoleIntranet;NULL;NULL
810;Assegnazione Amministrativi ad Avvocatura con Permessi generali;423;2;428;1;529;544;8;5902;NULL;NULL;codicePermessoAmm=coordinatore;1;NULL;NULL;ConsoleIntranet;NULL;NULL
811;Assegnazione Amministrativi ad Avvocatura con Permessi generali;425;2;428;1;7;544;8;5902;NULL;NULL;codicePermessoAmm=avvocato_generale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
812;Assegnazione Amministrativi ad Avvocatura con Permessi generali;426;2;428;2;531;544;8;5902;NULL;NULL;codicePermessoAmm=legale_assegnatore;1;NULL;NULL;ConsoleIntranet;NULL;NULL
813;Gestisci Coordinatori;425;2;423;2;7;528;8;5902;NULL;NULL;codiceAvvocatura=filtro_avvgenerale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
814;Gestisci Coordinatori;424;2;423;2;7;528;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
815;Gestisci Monitoraggio;424;2;436;2;7;544;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
816;Gestisci Legali Assegnatori;423;2;426;2;529;530;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
817;Gestisci Legali Assegnatori;424;2;426;2;7;528;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
818;Gestisci Legali Assegnatori;425;2;426;2;7;528;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
819;Gestisci Legali non Assegnatori;423;2;429;2;529;530;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
820;Gestisci Legali non Assegnatori;424;2;429;2;7;528;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
821;Gestisci Legali non Assegnatori;425;2;429;2;7;528;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
822;Gestisci Operatori Assistenza IsiaWeb;424;2;430;2;7;544;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
823;Gestisci Operatori HelpDesk IsiaWeb;424;2;431;2;7;544;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
824;Gestisci Ragioneria Centrale;433;2;434;2;7;544;8;5902;NULL;codiceUnita=60013;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
825;Visualizza Ragioneria Centrale;424;2;434;2;7;544;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
826;Gestisci Responsabile Ragioneria Centrale;424;2;433;2;7;544;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
827;Visualizza Risorse Umane;424;2;437;2;7;544;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
828;Gestisci Responsabile Risorse Umane;424;2;435;2;7;544;8;5902;NULL;codiceUnita=60006;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
829;Gestisci Risorse Umane;435;2;437;2;7;544;8;5902;NULL;codiceUnita=60006;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
830;"Visualizza Contabile Regionale ";424;2;432;2;7;544;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
831;Gestisci Contabile Regionale;433;2;432;2;7;544;8;5902;NULL;codiceUnita=60013;codiceRegione=60009;1;NULL;NULL;ConsoleIntranet;NULL;NULL
832;Gestisci Contabile Regionale;413;2;432;1;514;544;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
833;Assegnazione Amministrativi ad Avvocatura con Permessi generali;424;2;428;2;7;544;8;5902;NULL;NULL;codicePermessoAmm=amministratore;1;NULL;NULL;ConsoleIntranet;NULL;NULL
834;Gestisci gruppo Rivalse_Operatore;385;2;439;2;543;544;536;5903;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
835;Gestisci gruppo DCC Giuffre;441;2;445;2;7;544;8;5904;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
836;Gestisci gruppo Custom Legali Giuffre;424;2;444;2;7;544;8;5904;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
837;Visualizza i Legali Inail;424;2;448;2;7;532;532;5904;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
838;Gestisci gruppo Consultazione;1630;2;449;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
839;Gestisci gruppo OperatoreDiProcesso;422;2;376;2;7;544;8;6008;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
841;Gestisci gruppo RespDiProcesso;422;2;366;2;7;544;8;6008;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
842;Gestisci gruppo ResponsabileAmministrativoDelProvvedimento;422;2;379;2;7;544;8;6008;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
843;Gestisci gruppo ResponsabileContabileDelProvvedimento;422;2;380;2;7;544;8;5998;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
844;Gestisci il responsabile di verifica;422;2;369;2;7;544;8;5971;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
849;Gestisci gruppo Direttori_Strutture (Sede e Regionali);1630;2;450;2;7;544;8;5035;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
851;Gestisci Esperto di Procedura;368;2;373;2;543;544;536;6007;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
858;Gestisci i vicari;385;2;88;1;543;544;536;6011;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
859;Gestisci gruppo Supporto;1630;2;456;2;7;544;8;5003;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
860;Gestisci Assistenza Responsabile Processo GRAI;413;2;457;1;525;544;8;5003;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
861;Gestisci Assistenza Responsabile Processo GRAI;456;2;457;1;7;544;8;5003;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
862;Gestisci gruppo Assistenza Controllore;413;2;458;2;525;544;8;5003;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
863;Gestisci gruppo Assistenza Controllore;456;2;458;2;7;544;8;5003;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
864;Gestisci gruppo Assistenza Operatore;413;2;459;2;525;544;8;5003;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
865;Gestisci gruppo Assistenza Operatore;456;2;459;2;7;544;8;5003;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
866;Gestisci Consultazione Responsabile Processo GRAI;413;2;460;1;525;544;8;5003;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
867;Gestisci Consultazione Responsabile Processo GRAI;456;2;460;1;7;544;8;5003;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
868;Gestisci gruppo Consultazione Controllore;413;2;461;2;525;544;8;5003;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
869;Gestisci gruppo Consultazione Controllore;456;2;461;2;7;544;8;5003;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
870;Gestisci gruppo Consultazione Operatore;413;2;462;2;525;544;8;5003;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
871;Gestisci gruppo Consultazione Operatore;456;2;462;2;7;544;8;5003;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
872;Gestisci gruppo Assistenza Contabile;413;2;463;2;525;544;8;5034;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
873;Gestisci gruppo Assistenza Controllore;413;2;464;2;525;544;8;5034;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
874;Gestisci gruppo Assistenza Operatore;413;2;465;2;525;544;8;5034;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
875;Gestisci gruppo Consultazione Contabile;413;2;466;2;525;544;8;6034;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
876;Gestisci gruppo Consultazione Controllore;413;2;467;2;525;544;8;6034;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
877;Gestisci gruppo Consultazione Operatore;413;2;468;2;525;544;8;6034;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
878;Gestisci gruppo Assistenza Contabile;456;2;463;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
879;Gestisci gruppo Assistenza Controllore;456;2;464;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
880;Gestisci gruppo Assistenza Operatore;456;2;465;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
881;Gestisci gruppo Consultazione Contabile;456;2;466;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
882;Gestisci gruppo Consultazione Controllore;456;2;467;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
883;Gestisci gruppo Consultazione Operatore;456;2;468;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
884;Gestisci gruppo Supporto;1630;2;469;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
885;Gestisci gruppo Assistenza_Contabile;469;2;463;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
886;Gestisci gruppo Assistenza_Controllore;469;2;464;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
887;Gestisci gruppo Assistenza_Operatore;469;2;465;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
888;Gestisci gruppo Consultazione_Contabile;469;2;466;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
889;Gestisci gruppo Consultazione_Controllore;469;2;467;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
890;Gestisci gruppo Consultazione_Operatore;469;2;468;2;7;544;8;5034;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
891;Gestisci gruppo Rivalse_Contabile;1630;2;438;2;7;544;8;5903;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
892;Gestisci gruppo Rivalse_Operatore;1630;2;439;2;7;544;8;5903;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
895;Gestisci gruppo ResponsabileAmministrativoDelProvvedimento;1630;2;379;2;7;544;8;6007;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
896;Gestisci i delegati per la profilazione;413;2;470;1;543;544;536;6001;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
897;Gestisci Assistenza Responsabile Processo GRAI;470;2;457;1;525;544;8;5003;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
898;Gestisci gruppo Assistenza Controllore;470;2;458;2;525;544;8;5003;;;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
899;Gestisci gruppo Assistenza Operatore;470;2;459;2;525;544;8;5003;;;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
900;Gestisci Consultazione Responsabile Processo GRAI;470;2;460;1;525;544;8;5003;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
901;Gestisci gruppo Consultazione Controllore;470;2;461;2;525;544;8;5003;;;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
902;Gestisci gruppo Consultazione Operatore;470;2;462;2;525;544;8;5003;;;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
903;Gestisci gruppo Assistenza Contabile;470;2;463;2;525;544;8;5034;;;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
904;Gestisci gruppo Assistenza Controllore;470;2;464;2;525;544;8;5034;;;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
905;Gestisci gruppo Assistenza Operatore;470;2;465;2;525;544;8;5034;;;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
906;Gestisci gruppo Consultazione Contabile;470;2;466;2;525;544;8;6034;;;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
907;Gestisci gruppo Consultazione Controllore;470;2;467;2;525;544;8;6034;;;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
908;Gestisci gruppo Consultazione Operatore;470;2;468;2;525;544;8;6034;;;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
909;Gestisci Contabile Regionale;470;2;432;1;514;544;8;5902;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
910;Gestione Operatori;88;2;386;2;543;544;536;6036;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
911;Gestione Controllore;88;2;387;2;543;544;536;6035;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
912;Gestione Responsabile Processo GRAI;88;2;388;1;543;544;536;6036;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
913;Gestione Operatori;88;2;392;2;543;544;536;6034;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
914;Gestione Controllore;88;2;393;2;543;544;536;5034;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
916;Gestione Gruppo Dirigente Medico II Livello;88;2;408;1;543;541;536;5010;NULL;NULL;PermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
917;Gestisci gruppo CC_Dirigente_medico_I_Livello;88;2;401;1;543;541;536;5010;NULL;NULL;PermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
918;Gestisci gruppo CC_Specialista;88;2;405;1;543;541;536;5010;NULL;NULL;PermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
919;Gestisci gruppo CC_Infermiere;88;2;402;1;543;540;536;5010;NULL;NULL;PermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
920;Gestisci gruppo CC_Tecnico_radiologia;88;2;403;1;543;541;536;5010;NULL;NULL;PermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
921;Gestisci gruppo CC_Fisioterapista;88;2;404;1;543;540;536;5010;NULL;NULL;PermessiCC=attributo_nonvisibile_default_from_ds;1;NULL;575;ConsoleIntranet;NULL;NULL
922;Gestisci gruppo Rivalse_Operatore;88;2;439;2;543;544;536;5903;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
923;Gestisci gruppo SolaLettura;1630;2;378;2;7;544;8;5971;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
924;Gestisci gruppo Rivalse Admin;1630;2;471;2;7;544;8;5903;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
925;Gestisci il gruppo Assistenza - Operatore;471;2;472;1;7;544;8;5903;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
927;Gestisci gruppo Delegato Monitoraggio;385;2;474;1;543;544;536;5003;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
928;Gestisci gruppo Delegato Monitoraggio;88;2;474;1;543;544;536;5003;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
929;Gestisci gruppo CRUAUTMASTER;476;2;475;2;7;544;8;5907;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
930;Gestisci gruppo ADMINCRUSCOTTOAUT;1630;2;476;2;7;544;8;5907;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
932;Gestisci gruppo SolaLetturaRegionali;470;2;477;2;543;544;536;5998;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
933;Gestisci gruppo SolaLetturaRegionali;413;2;477;2;543;544;536;5998;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
935;Gestisci gruppo VicDirUfficioPOC;470;2;368;2;543;544;536;5971;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
936;Gestisci gruppo ResponsabileVerifica;470;2;369;2;543;544;536;6039;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
937;Gestisci gruppo DirAttivitaIstituz;470;2;371;2;543;544;536;6028;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
938;Gestisci gruppo VicDirAttivitaIstituz;470;2;372;2;543;544;536;6006;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
939;Gestisci gruppo EspertoDiProcedura;470;2;373;2;543;544;536;6008;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
940;Gestisci gruppo VicDirUfficioPOC;413;2;368;2;543;544;536;5971;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
941;Gestisci gruppo ResponsabileVerifica;413;2;369;2;543;544;536;6039;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
942;Gestisci gruppo DirAttivitaIstituz;413;2;371;2;543;544;536;6028;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
943;Gestisci gruppo VicDirAttivitaIstituz;413;2;372;2;543;544;536;6006;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
944;Gestisci gruppo EspertoDiProcedura;413;2;373;2;543;544;536;6008;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
945;Gestisci gruppo CARCLIAssistenza;478;2;480;1;7;544;8;5027;NULL;NULL;PermessiCC=attributo_nonvisibile;1;NULL;NULL;ConsoleIntranet;NULL;NULL
946;Gestisci gruppo CARCLIConsultazione;478;2;479;2;7;544;8;5027;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
947;Gestisci gruppo CARCLIConsultazione;1630;2;479;2;7;544;8;5027;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
948;Gestisci gruppo CARCLIAssistenza;1630;2;480;1;7;544;8;5027;NULL;NULL;PermessiCC=attributo_nonvisibile;1;NULL;NULL;ConsoleIntranet;NULL;NULL
950;Gestisci gli amministratori DCC;1630;2;441;1;7;544;8;5904;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
959;Gestisci gruppo VicDirUfficioPOC;1630;2;368;2;7;544;8;5971;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
961;Gestisci gruppo Delegato Monitoraggio;413;2;474;1;525;544;8;5003;NULL;NULL;codiceUnita=gestioneRegionale;1;NULL;NULL;ConsoleIntranet;NULL;NULL
963;Gestisci gli admin;1630;2;491;1;7;544;8;5910;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
964;Gestisci gli utenti di monitoraggio;491;2;490;1;7;544;8;5910;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
975;Gestisci il gruppo Operatore_CTR;413;2;498;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
976;Gestisci il gruppo Operatore_DRRegionale;413;2;500;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
977;Gestisci il gruppo Operatore_RU;413;2;501;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
978;Gestisci il gruppo Operatore_CTE;497;2;503;1;7;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
979;Gestisci il gruppo Operatore_DCRU;497;2;505;1;7;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
980;Gestisci il gruppo Validatore_CTE;497;2;508;1;7;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
981;Gestisci il gruppo Validatore_DCRU;497;2;510;1;7;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
982;"Gestisci il gruppo Operatore_DCPatrimonio ";497;2;499;1;7;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
983;Gestisci il gruppo Validatore_Amministrativo_DCPatrimonio;497;2;504;1;7;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
984;Gestisci il gruppo Validatore_Contabile_DCPatrimonio;497;2;506;1;7;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
985;Gestisci il gruppo Validatore_Amm_DRRegionale;413;2;502;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
986;Gestisci il gruppo Validatore_ContDRRegionale;413;2;507;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
987;Gestisci il gruppo Validatore_RU;413;2;511;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
988;Gestisci il gruppo Validatore_CTR;413;2;509;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
989;Gestisci il gruppo Operatore_CTR;470;2;498;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
990;Gestisci il gruppo Operatore_DRRegionale;470;2;500;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
991;Gestisci il gruppo Operatore_RU;470;2;501;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
992;Gestisci il gruppo Validatore_Amm_DRRegionale;470;2;502;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
993;Gestisci il gruppo Validatore_ContDRRegionale;470;2;507;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
994;Gestisci il gruppo Validatore_CTR;470;2;509;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
995;Gestisci il gruppo Validatore_RU;470;2;511;1;543;544;8;5959;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
996;"Gestisci il gruppo GestioniRiservate ";422;2;512;1;7;544;8;6007;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
997;Gestisci il gruppo Help Desk Eds;1630;2;513;1;7;544;8;5957;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
998;Gestisci il gruppo AddettoSicurezza;515;2;514;1;7;544;8;5960;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
999;"Gestisci il gruppo ResponsabileSicurezza ";515;2;518;1;7;544;8;5960;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1000;Gestisci il gruppo Incaricato;515;2;516;1;7;544;8;5960;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1001;Gestisci il gruppo SquadraSicurezza;515;2;519;1;7;544;8;5960;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1002;Gestisci il gruppo Vigilanza;515;2;520;1;7;544;8;5960;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1004;Gestisci il gruppo SolaLettura;422;2;378;1;7;544;8;5998;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1008;Gestisci Gestore Comunicazioni Statica;526;2;530;1;7;544;8;5963;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1009;Gestisci il gruppo AmministratoreAtti;1630;2;526;1;7;544;8;5963;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
